entry_addr,body_bytes,name,name_source,is_thunk,calling_convention,caller_count,callee_count,root_kind,ram_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,subsystem,evidence_grade
0x0003da5e,72,FUN_0003da5e,DEFAULT,false,__stdcall,2,4,,2,0,3,0,application,recovered
0x0003db10,16,FUN_0003db10,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003db20,16,FUN_0003db20,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003db30,72,FUN_0003db30,DEFAULT,false,__stdcall,2,4,,2,0,3,0,application,recovered
0x0003dbe2,40,FUN_0003dbe2,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003dc0a,44,FUN_0003dc0a,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0003dc36,82,FUN_0003dc36,DEFAULT,false,__stdcall,1,3,,3,0,2,0,application,recovered
0x0003dc88,346,FUN_0003dc88,DEFAULT,false,__stdcall,2,8,,12,0,4,0,application,recovered
0x0003de5c,30,FUN_0003de5c,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x0003de7a,40,FUN_0003de7a,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003dea2,44,FUN_0003dea2,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0003dece,82,FUN_0003dece,DEFAULT,false,__stdcall,1,3,,3,0,2,0,application,recovered
0x0003df20,352,FUN_0003df20,DEFAULT,false,__stdcall,2,8,,12,0,4,0,application,recovered
0x0003e0fa,30,FUN_0003e0fa,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x0003e118,40,FUN_0003e118,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003e140,40,FUN_0003e140,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003e168,316,FUN_0003e168,DEFAULT,false,__stdcall,2,6,,12,0,4,0,application,recovered
0x0003e32a,30,FUN_0003e32a,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x0003e348,40,FUN_0003e348,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003e370,40,FUN_0003e370,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003e398,316,FUN_0003e398,DEFAULT,false,__stdcall,2,6,,12,0,4,0,application,recovered
0x0003e55e,30,FUN_0003e55e,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x0003e57c,2,FUN_0003e57c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x0003e57e,2,FUN_0003e57e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x0003e580,184,FUN_0003e580,DEFAULT,false,__stdcall,1,28,,0,0,0,0,application,recovered
0x0003e638,12,FUN_0003e638,DEFAULT,false,__stdcall,2,1,,0,0,0,0,application,recovered
0x0003e644,16,FUN_0003e644,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003e654,32,FUN_0003e654,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0003e674,86,FUN_0003e674,DEFAULT,false,__stdcall,1,2,,2,0,3,0,application,recovered
0x0003e6ca,68,FUN_0003e6ca,DEFAULT,false,__stdcall,1,1,,2,0,2,0,application,recovered
0x0003e70e,30,FUN_0003e70e,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0003e72c,114,FUN_0003e72c,DEFAULT,false,__stdcall,1,3,,4,0,2,0,application,recovered
0x0003e79e,142,FUN_0003e79e,DEFAULT,false,__stdcall,2,9,,2,0,3,0,application,recovered
0x0003e918,18,FUN_0003e918,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003e92a,16,FUN_0003e92a,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003e93a,32,FUN_0003e93a,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0003e95a,62,FUN_0003e95a,DEFAULT,false,__stdcall,1,2,,2,0,1,0,application,recovered
0x0003e998,98,FUN_0003e998,DEFAULT,false,__stdcall,1,0,,3,0,3,0,application,recovered
0x0003e9fa,60,FUN_0003e9fa,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x0003ea36,128,FUN_0003ea36,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003eb2e,18,FUN_0003eb2e,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003eb40,16,FUN_0003eb40,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003eb50,32,FUN_0003eb50,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0003eb70,62,FUN_0003eb70,DEFAULT,false,__stdcall,1,2,,2,0,2,0,application,recovered
0x0003ebae,98,FUN_0003ebae,DEFAULT,false,__stdcall,1,0,,3,0,3,0,application,recovered
0x0003ec10,60,FUN_0003ec10,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x0003ec4c,128,FUN_0003ec4c,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003ed44,18,FUN_0003ed44,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003ed56,16,FUN_0003ed56,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003ed66,26,FUN_0003ed66,DEFAULT,false,__stdcall,1,1,,4,0,0,0,application,recovered
0x0003ed80,40,FUN_0003ed80,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0003eda8,148,FUN_0003eda8,DEFAULT,false,__stdcall,2,8,,3,0,4,0,application,recovered
0x0003eed0,18,FUN_0003eed0,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003eee2,16,FUN_0003eee2,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003eef2,26,FUN_0003eef2,DEFAULT,false,__stdcall,1,1,,4,0,0,0,application,recovered
0x0003ef0c,40,FUN_0003ef0c,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0003ef34,148,FUN_0003ef34,DEFAULT,false,__stdcall,2,8,,3,0,4,0,application,recovered
0x0003f05c,18,FUN_0003f05c,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f06e,16,FUN_0003f06e,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f07e,28,FUN_0003f07e,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003f09a,44,FUN_0003f09a,DEFAULT,false,__stdcall,1,1,,1,0,1,0,application,recovered
0x0003f0c6,30,FUN_0003f0c6,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0003f0e4,60,FUN_0003f0e4,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x0003f120,128,FUN_0003f120,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003f236,18,FUN_0003f236,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f248,16,FUN_0003f248,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f258,28,FUN_0003f258,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003f274,44,FUN_0003f274,DEFAULT,false,__stdcall,1,1,,1,0,1,0,application,recovered
0x0003f2a0,30,FUN_0003f2a0,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0003f2be,60,FUN_0003f2be,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x0003f2fa,128,FUN_0003f2fa,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003f410,18,FUN_0003f410,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f422,16,FUN_0003f422,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f432,16,FUN_0003f432,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f442,108,FUN_0003f442,DEFAULT,false,__stdcall,2,6,,2,0,3,0,application,recovered
0x0003f54a,18,FUN_0003f54a,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f55c,16,FUN_0003f55c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f56c,16,FUN_0003f56c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f57c,108,FUN_0003f57c,DEFAULT,false,__stdcall,2,6,,2,0,3,0,application,recovered
0x0003f684,18,FUN_0003f684,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f696,16,FUN_0003f696,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f6a6,28,FUN_0003f6a6,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003f6c2,74,FUN_0003f6c2,DEFAULT,false,__stdcall,1,0,,5,0,2,0,application,recovered
0x0003f70c,40,FUN_0003f70c,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0003f734,150,FUN_0003f734,DEFAULT,false,__stdcall,2,9,,2,0,3,0,application,recovered
0x0003f864,18,FUN_0003f864,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003f876,16,FUN_0003f876,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003f886,28,FUN_0003f886,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0003f8a2,74,FUN_0003f8a2,DEFAULT,false,__stdcall,1,0,,5,0,2,0,application,recovered
0x0003f8ec,40,FUN_0003f8ec,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0003f914,150,FUN_0003f914,DEFAULT,false,__stdcall,2,9,,2,0,3,0,application,recovered
0x0003fa44,18,FUN_0003fa44,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003fa56,16,FUN_0003fa56,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003fa66,34,FUN_0003fa66,DEFAULT,false,__stdcall,1,1,,8,0,0,0,application,recovered
0x0003fa88,122,FUN_0003fa88,DEFAULT,false,__stdcall,1,1,,4,0,3,0,application,recovered
0x0003fb02,30,FUN_0003fb02,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0003fb20,90,FUN_0003fb20,DEFAULT,false,__stdcall,1,2,,3,0,1,0,application,recovered
0x0003fb7a,128,FUN_0003fb7a,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003fc80,18,FUN_0003fc80,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003fc92,16,FUN_0003fc92,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003fca2,34,FUN_0003fca2,DEFAULT,false,__stdcall,1,1,,8,0,0,0,application,recovered
0x0003fcc4,122,FUN_0003fcc4,DEFAULT,false,__stdcall,1,1,,4,0,4,0,application,recovered
0x0003fd3e,30,FUN_0003fd3e,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0003fd5c,90,FUN_0003fd5c,DEFAULT,false,__stdcall,1,2,,3,0,1,0,application,recovered
0x0003fdb6,128,FUN_0003fdb6,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0003fec0,18,FUN_0003fec0,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0003fed2,16,FUN_0003fed2,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0003fee2,24,FUN_0003fee2,DEFAULT,false,__stdcall,1,1,,3,0,0,0,application,recovered
0x0003fefa,40,FUN_0003fefa,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0003ff22,128,FUN_0003ff22,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x00040038,18,FUN_00040038,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0004004a,16,FUN_0004004a,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004005a,24,FUN_0004005a,DEFAULT,false,__stdcall,1,1,,3,0,0,0,application,recovered
0x00040072,40,FUN_00040072,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x0004009a,128,FUN_0004009a,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x000401b0,18,FUN_000401b0,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000401c2,16,FUN_000401c2,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000401d2,32,FUN_000401d2,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x000401f2,54,FUN_000401f2,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x00040228,54,FUN_00040228,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x0004025e,30,FUN_0004025e,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0004027c,32,FUN_0004027c,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x0004029c,86,FUN_0004029c,DEFAULT,false,__stdcall,1,4,,2,0,0,0,application,recovered
0x000402f2,128,FUN_000402f2,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x0004044a,18,FUN_0004044a,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x0004045c,16,FUN_0004045c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004046c,32,FUN_0004046c,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0004048c,54,FUN_0004048c,DEFAULT,false,__stdcall,1,1,,2,0,2,0,application,recovered
0x000404c2,54,FUN_000404c2,DEFAULT,false,__stdcall,1,1,,2,0,2,0,application,recovered
0x000404f8,30,FUN_000404f8,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x00040516,32,FUN_00040516,DEFAULT,false,__stdcall,1,0,,1,0,1,0,application,recovered
0x00040536,86,FUN_00040536,DEFAULT,false,__stdcall,1,4,,2,0,0,0,application,recovered
0x0004058c,128,FUN_0004058c,DEFAULT,false,__stdcall,2,8,,2,0,3,0,application,recovered
0x000406e8,18,FUN_000406e8,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000406fa,42,FUN_000406fa,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x00040724,36,FUN_00040724,DEFAULT,false,__stdcall,1,1,,4,0,0,0,application,recovered
0x00040748,40,FUN_00040748,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x00040770,296,FUN_00040770,DEFAULT,false,__stdcall,2,8,,10,0,3,0,application,recovered
0x00040946,30,FUN_00040946,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x00040964,42,FUN_00040964,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x0004098e,36,FUN_0004098e,DEFAULT,false,__stdcall,1,1,,4,0,0,0,application,recovered
0x000409b2,40,FUN_000409b2,DEFAULT,false,__stdcall,1,0,,2,0,1,0,application,recovered
0x000409da,296,FUN_000409da,DEFAULT,false,__stdcall,2,8,,10,0,3,0,application,recovered
0x00040bb4,30,FUN_00040bb4,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x00040bd2,40,FUN_00040bd2,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x00040bfa,42,FUN_00040bfa,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x00040c24,334,FUN_00040c24,DEFAULT,false,__stdcall,2,6,,13,0,5,0,application,recovered
0x00040dec,30,FUN_00040dec,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x00040e0a,40,FUN_00040e0a,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x00040e32,42,FUN_00040e32,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x00040e5c,334,FUN_00040e5c,DEFAULT,false,__stdcall,2,6,,13,0,5,0,application,recovered
0x00041024,30,FUN_00041024,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x00041042,40,FUN_00041042,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0004106a,40,FUN_0004106a,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x00041092,316,FUN_00041092,DEFAULT,false,__stdcall,2,6,,12,0,4,0,application,recovered
0x00041254,30,FUN_00041254,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x00041272,40,FUN_00041272,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x0004129a,40,FUN_0004129a,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x000412c2,316,FUN_000412c2,DEFAULT,false,__stdcall,2,6,,12,0,4,0,application,recovered
0x00041488,30,FUN_00041488,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x000414a6,42,FUN_000414a6,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x000414d0,42,FUN_000414d0,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x000414fa,222,FUN_000414fa,DEFAULT,false,__stdcall,2,4,,13,0,3,0,application,recovered
0x00041620,2,FUN_00041620,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00041622,114,FUN_00041622,DEFAULT,false,__stdcall,1,0,,9,0,0,0,application,recovered
0x00041694,258,FUN_00041694,DEFAULT,false,__stdcall,2,0,,9,0,1,0,application,recovered
0x00041796,44,FUN_00041796,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x000417c2,44,FUN_000417c2,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x000417ee,302,FUN_000417ee,DEFAULT,false,__stdcall,2,4,,27,0,3,0,application,recovered
0x00041a14,6,FUN_00041a14,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x00041a1a,6,FUN_00041a1a,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x00041a20,176,FUN_00041a20,DEFAULT,false,__stdcall,2,3,,9,0,3,0,application,recovered
0x00041ad0,2,FUN_00041ad0,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00041ad2,24,FUN_00041ad2,DEFAULT,false,__stdcall,1,0,,7,0,0,0,application,recovered
0x00041aea,128,FUN_00041aea,DEFAULT,false,__stdcall,1,0,,13,0,1,0,application,recovered
0x00041b6a,140,FUN_00041b6a,DEFAULT,false,__stdcall,2,1,,8,0,4,0,application,recovered
0x00041bf6,50,FUN_00041bf6,DEFAULT,false,__stdcall,1,2,,7,0,0,0,application,recovered
0x00041c28,50,FUN_00041c28,DEFAULT,false,__stdcall,1,2,,7,0,0,0,application,recovered
0x00041c5a,280,FUN_00041c5a,DEFAULT,false,__stdcall,2,6,,15,0,5,0,application,recovered
0x00041e52,2,FUN_00041e52,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00041e54,2,FUN_00041e54,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00041e56,532,FUN_00041e56,DEFAULT,false,__stdcall,2,4,,18,0,0,0,application,recovered
0x0004206a,18,FUN_0004206a,DEFAULT,false,__stdcall,7,0,,1,0,0,0,application,recovered
0x0004207c,16,FUN_0004207c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004208c,16,FUN_0004208c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004209c,90,FUN_0004209c,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x000420f6,48,FUN_000420f6,DEFAULT,false,__stdcall,0,0,,3,0,2,0,application,recovered
0x000421a6,16,FUN_000421a6,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000421b6,16,FUN_000421b6,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000421c6,90,FUN_000421c6,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x000422bc,16,FUN_000422bc,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000422cc,16,FUN_000422cc,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000422dc,90,FUN_000422dc,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x00042432,42,FUN_00042432,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x0004245c,42,FUN_0004245c,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x00042486,222,FUN_00042486,DEFAULT,false,__stdcall,2,4,,13,0,3,0,application,recovered
0x000425ac,2,FUN_000425ac,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000425ae,114,FUN_000425ae,DEFAULT,false,__stdcall,1,0,,9,0,0,0,application,recovered
0x00042620,258,FUN_00042620,DEFAULT,false,__stdcall,2,0,,9,0,1,0,application,recovered
0x00042722,44,FUN_00042722,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0004274e,44,FUN_0004274e,DEFAULT,false,__stdcall,1,1,,7,0,0,0,application,recovered
0x0004277a,302,FUN_0004277a,DEFAULT,false,__stdcall,2,4,,27,0,3,0,application,recovered
0x000429a0,6,FUN_000429a0,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000429a6,6,FUN_000429a6,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000429ac,180,FUN_000429ac,DEFAULT,false,__stdcall,2,3,,9,0,3,0,application,recovered
0x00042a60,2,FUN_00042a60,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00042a62,24,FUN_00042a62,DEFAULT,false,__stdcall,1,0,,7,0,0,0,application,recovered
0x00042a7a,128,FUN_00042a7a,DEFAULT,false,__stdcall,1,0,,13,0,1,0,application,recovered
0x00042afa,140,FUN_00042afa,DEFAULT,false,__stdcall,2,1,,8,0,4,0,application,recovered
0x00042b86,50,FUN_00042b86,DEFAULT,false,__stdcall,1,2,,7,0,0,0,application,recovered
0x00042bb8,50,FUN_00042bb8,DEFAULT,false,__stdcall,1,2,,7,0,0,0,application,recovered
0x00042bea,280,FUN_00042bea,DEFAULT,false,__stdcall,2,6,,15,0,5,0,application,recovered
0x00042de2,2,FUN_00042de2,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00042de4,2,FUN_00042de4,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00042de6,532,FUN_00042de6,DEFAULT,false,__stdcall,2,4,,18,0,0,0,application,recovered
0x00042ffa,18,FUN_00042ffa,DEFAULT,false,__stdcall,7,0,,1,0,0,0,application,recovered
0x0004300c,16,FUN_0004300c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004301c,16,FUN_0004301c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004302c,90,FUN_0004302c,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x00043086,48,FUN_00043086,DEFAULT,false,__stdcall,0,0,,3,0,2,0,application,recovered
0x00043136,16,FUN_00043136,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043146,16,FUN_00043146,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043156,90,FUN_00043156,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x0004324e,16,FUN_0004324e,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004325e,16,FUN_0004325e,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004326e,90,FUN_0004326e,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x000433c4,2,FUN_000433c4,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000433c6,18,FUN_000433c6,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000433d8,60,FUN_000433d8,DEFAULT,false,__stdcall,2,0,,2,0,4,0,application,recovered
0x00043414,64,FUN_00043414,DEFAULT,false,__stdcall,1,1,,1,0,2,0,application,recovered
0x00043454,40,FUN_00043454,DEFAULT,false,__stdcall,1,2,,3,0,0,0,application,recovered
0x0004347c,68,FUN_0004347c,DEFAULT,false,__stdcall,1,1,,1,0,3,0,application,recovered
0x000434c0,40,FUN_000434c0,DEFAULT,false,__stdcall,1,2,,3,0,0,0,application,recovered
0x000434e8,50,FUN_000434e8,DEFAULT,false,__stdcall,1,0,,4,0,1,0,application,recovered
0x0004351a,30,FUN_0004351a,DEFAULT,false,__stdcall,2,3,,1,0,0,0,application,recovered
0x00043538,16,FUN_00043538,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043548,16,FUN_00043548,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043558,90,FUN_00043558,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x000435ea,16,FUN_000435ea,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000435fa,16,FUN_000435fa,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004360a,90,FUN_0004360a,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x0004369c,16,FUN_0004369c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000436ac,16,FUN_000436ac,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x000436bc,90,FUN_000436bc,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x00043716,110,FUN_00043716,DEFAULT,false,__stdcall,0,0,,6,0,4,0,application,recovered
0x0004384c,16,FUN_0004384c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004385c,16,FUN_0004385c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x0004386c,90,FUN_0004386c,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x000438c6,110,FUN_000438c6,DEFAULT,false,__stdcall,0,0,,6,0,4,0,application,recovered
0x000439fc,16,FUN_000439fc,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043a0c,16,FUN_00043a0c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043a1c,92,FUN_00043a1c,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
0x00043a78,158,FUN_00043a78,DEFAULT,false,__stdcall,0,0,,5,0,6,0,application,recovered
0x00043bec,16,FUN_00043bec,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043bfc,16,FUN_00043bfc,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043c0c,72,FUN_00043c0c,DEFAULT,false,__stdcall,2,4,,2,0,3,0,application,recovered
0x00043c9a,16,FUN_00043c9a,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043caa,16,FUN_00043caa,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043cba,72,FUN_00043cba,DEFAULT,false,__stdcall,2,4,,2,0,3,0,application,recovered
0x00043d48,16,FUN_00043d48,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043d58,16,FUN_00043d58,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00043d68,92,FUN_00043d68,DEFAULT,false,__stdcall,2,4,,3,0,3,0,application,recovered
