entry_addr,function_bytes,caller_count,callee_count,indirect_reference_count,ram_ref_count,ram_read_ref_count,ram_write_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,root_kind,review_state,score_size_norm,score_callers_norm,score_callees_norm,score_indirect_norm,score_ram_norm,score_ram_rw_density_norm,score_mmio_norm,score_codeflash_data_norm,score_strings_norm,score_unreviewed_norm,final_score,rank,scalar_top_n,strata,selected_for_sweep,selection_date,review_date,review_result
0x00040898,128,0,0,1,11,10,1,0,2,0,,unreviewed,0.513473,0.000000,0.000000,0.117002,0.309626,0.228367,0.000000,0.260365,0.000000,1.000000,0.245179,857,false,,false,,,
0x00040918,26,0,1,1,2,2,0,0,0,0,,unreviewed,0.348228,0.000000,0.118154,0.117002,0.136890,0.205278,0.000000,0.000000,0.000000,1.000000,0.184675,3062,false,,false,,,
0x00040932,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4019,false,,false,,,
0x00040946,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2967,false,,false,,,
0x00040964,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2231,false,,false,,,
0x0004098e,36,1,1,0,4,0,1,0,0,0,,unreviewed,0.381518,0.155611,0.118154,0.000000,0.200540,0.075895,0.000000,0.000000,0.000000,1.000000,0.183233,3133,false,,false,,,
0x000409b2,40,1,0,0,2,2,2,0,1,0,,unreviewed,0.392365,0.155611,0.000000,0.000000,0.136890,0.264007,0.000000,0.164272,0.000000,1.000000,0.196889,2555,false,,false,,,
0x000409da,296,2,8,0,10,7,3,0,3,0,,unreviewed,0.601582,0.246638,0.374540,0.000000,0.298784,0.092034,0.000000,0.328544,0.000000,1.000000,0.292989,159,false,,false,,,
0x00040b02,132,0,0,1,11,10,1,0,2,0,,unreviewed,0.516699,0.000000,0.000000,0.117002,0.309626,0.221717,0.000000,0.260365,0.000000,1.000000,0.244962,862,false,,false,,,
0x00040b86,26,0,1,1,2,2,0,0,0,0,,unreviewed,0.348228,0.000000,0.118154,0.117002,0.136890,0.205278,0.000000,0.000000,0.000000,1.000000,0.184675,3063,false,,false,,,
0x00040ba0,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4020,false,,false,,,
0x00040bb4,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2968,false,,false,,,
0x00040bd2,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2615,false,,false,,,
0x00040bfa,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2232,false,,false,,,
0x00040c24,334,2,6,0,13,11,5,0,5,0,,unreviewed,0.614303,0.246638,0.331700,0.000000,0.328833,0.129613,0.000000,0.424637,0.000000,1.000000,0.305477,92,false,,false,,,
0x00040d72,86,0,0,1,8,8,0,0,0,0,,unreviewed,0.471854,0.000000,0.000000,0.117002,0.273780,0.246383,0.000000,0.000000,0.000000,1.000000,0.219209,1721,false,,false,,,
0x00040dc8,16,0,1,1,1,1,0,0,0,0,,unreviewed,0.299349,0.000000,0.118154,0.117002,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.164321,4037,false,,false,,,
0x00040dd8,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4021,false,,false,,,
0x00040dec,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2969,false,,false,,,
0x00040e0a,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2616,false,,false,,,
0x00040e32,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2233,false,,false,,,
0x00040e5c,334,2,6,0,13,11,5,0,5,0,,unreviewed,0.614303,0.246638,0.331700,0.000000,0.328833,0.129613,0.000000,0.424637,0.000000,1.000000,0.305477,93,false,,false,,,
0x00040faa,86,0,0,1,8,8,0,0,0,0,,unreviewed,0.471854,0.000000,0.000000,0.117002,0.273780,0.246383,0.000000,0.000000,0.000000,1.000000,0.219209,1722,false,,false,,,
0x00041000,16,0,1,1,1,1,0,0,0,0,,unreviewed,0.299349,0.000000,0.118154,0.117002,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.164321,4038,false,,false,,,
0x00041010,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4022,false,,false,,,
0x00041024,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2970,false,,false,,,
0x00041042,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2617,false,,false,,,
0x0004106a,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2618,false,,false,,,
0x00041092,316,2,6,0,12,10,4,0,4,0,,unreviewed,0.608468,0.246638,0.331700,0.000000,0.319599,0.120080,0.000000,0.381428,0.000000,1.000000,0.299397,123,false,,false,,,
0x000411ce,98,0,0,1,8,8,0,0,0,0,,unreviewed,0.485506,0.000000,0.000000,0.117002,0.273780,0.217365,0.000000,0.000000,0.000000,1.000000,0.218184,1761,false,,false,,,
0x00041230,16,0,1,1,1,1,0,0,0,0,,unreviewed,0.299349,0.000000,0.118154,0.117002,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.164321,4039,false,,false,,,
0x00041240,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4023,false,,false,,,
0x00041254,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2971,false,,false,,,
0x00041272,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2619,false,,false,,,
0x0004129a,40,1,1,0,5,0,2,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.223258,0.135148,0.000000,0.000000,0.000000,1.000000,0.195476,2620,false,,false,,,
0x000412c2,316,2,6,0,12,10,4,0,4,0,,unreviewed,0.608468,0.246638,0.331700,0.000000,0.319599,0.120080,0.000000,0.381428,0.000000,1.000000,0.299397,124,false,,false,,,
0x000413fe,102,0,0,1,8,8,0,0,0,0,,unreviewed,0.489691,0.000000,0.000000,0.117002,0.273780,0.209154,0.000000,0.000000,0.000000,1.000000,0.217952,1774,false,,false,,,
0x00041464,16,0,1,1,1,1,0,0,0,0,,unreviewed,0.299349,0.000000,0.118154,0.117002,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.164321,4040,false,,false,,,
0x00041474,20,0,1,1,1,1,0,0,0,0,,unreviewed,0.321675,0.000000,0.118154,0.117002,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.164406,4024,false,,false,,,
0x00041488,30,1,0,0,3,3,0,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.186733,2972,false,,false,,,
0x000414a6,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2234,false,,false,,,
0x000414d0,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2235,false,,false,,,
0x000414fa,222,2,4,0,13,10,3,0,3,0,,unreviewed,0.571305,0.246638,0.274345,0.000000,0.328833,0.157634,0.000000,0.328544,0.000000,1.000000,0.289599,184,false,,false,,,
0x000415d8,38,0,0,2,2,2,0,0,2,0,,unreviewed,0.387081,0.000000,0.000000,0.185443,0.136890,0.142081,0.000000,0.260365,0.000000,1.000000,0.197473,2533,false,,false,,,
0x00041620,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5949,false,,false,,,
0x00041622,114,1,0,0,9,3,6,0,0,0,,unreviewed,0.501335,0.155611,0.000000,0.000000,0.286908,0.210479,0.000000,0.000000,0.000000,1.000000,0.221226,1651,false,,false,,,
0x00041694,258,2,0,0,9,9,6,0,1,0,,unreviewed,0.587117,0.246638,0.000000,0.000000,0.286908,0.156538,0.000000,0.164272,0.000000,1.000000,0.249153,761,false,,false,,,
0x00041796,44,1,1,0,7,0,4,0,0,0,,unreviewed,0.402200,0.155611,0.118154,0.000000,0.259104,0.241020,0.000000,0.000000,0.000000,1.000000,0.214970,1875,false,,false,,,
0x000417c2,44,1,1,0,7,0,4,0,0,0,,unreviewed,0.402200,0.155611,0.118154,0.000000,0.259104,0.241020,0.000000,0.000000,0.000000,1.000000,0.214970,1876,false,,false,,,
0x000417ee,302,2,4,0,27,23,4,0,3,0,,unreviewed,0.603695,0.246638,0.274345,0.000000,0.415201,0.237195,0.000000,0.328544,0.000000,1.000000,0.317068,47,false,,false,,,
0x0004191c,214,0,0,2,8,8,0,0,10,0,,reviewed_unknown,0.567445,0.000000,0.000000,0.185443,0.273780,0.101662,0.000000,0.568288,0.000000,1.000000,0.262728,480,false,zero-caller,true,2026-08-11,2026-08-14,Selected current top-100 sweep deadline-monitor callback; decompiled successfully; exact per-callback semantics not independently established
0x000419f2,16,0,1,1,1,1,0,0,0,0,,unreviewed,0.299349,0.000000,0.118154,0.117002,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.164321,4041,false,,false,,,
0x00041a02,18,0,1,1,1,1,0,0,0,0,,unreviewed,0.311100,0.000000,0.118154,0.117002,0.086368,0.149765,0.000000,0.000000,0.000000,1.000000,0.164257,4042,false,,false,,,
0x00041a14,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3898,false,,false,,,
0x00041a1a,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3899,false,,false,,,
0x00041a20,176,2,3,0,9,9,3,0,3,0,,unreviewed,0.546896,0.246638,0.236308,0.000000,0.286908,0.182702,0.000000,0.328544,0.000000,1.000000,0.278540,275,false,,false,,,
0x00041ad0,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5950,false,,false,,,
0x00041ad2,24,1,0,0,7,0,7,0,0,0,,unreviewed,0.340097,0.155611,0.000000,0.000000,0.259104,0.708931,0.000000,0.000000,0.000000,1.000000,0.248125,791,false,,false,,,
0x00041aea,128,1,0,0,13,13,3,0,1,0,,unreviewed,0.513473,0.155611,0.000000,0.000000,0.328833,0.326257,0.000000,0.164272,0.000000,1.000000,0.253030,674,false,,false,,,
0x00041b6a,140,2,1,0,8,6,6,0,4,0,,unreviewed,0.522871,0.246638,0.118154,0.000000,0.273780,0.227798,0.000000,0.381428,0.000000,1.000000,0.269147,383,false,,false,,,
0x00041bf6,50,1,2,0,7,0,3,0,0,0,,unreviewed,0.415425,0.155611,0.187270,0.000000,0.259104,0.161404,0.000000,0.000000,0.000000,1.000000,0.214708,1890,false,,false,,,
0x00041c28,50,1,2,0,7,0,3,0,0,0,,unreviewed,0.415425,0.155611,0.187270,0.000000,0.259104,0.161404,0.000000,0.000000,0.000000,1.000000,0.214708,1891,false,,false,,,
0x00041c5a,280,2,6,0,15,12,3,0,5,0,,unreviewed,0.595731,0.246638,0.331700,0.000000,0.345472,0.144554,0.000000,0.424637,0.000000,1.000000,0.306256,88,false,,false,,,
0x00041e52,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5951,false,,false,,,
0x00041e54,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5952,false,,false,,,
0x00041e56,532,2,4,0,18,15,3,0,0,0,,unreviewed,0.663369,0.246638,0.274345,0.000000,0.366885,0.092171,0.000000,0.000000,0.000000,1.000000,0.283929,227,false,,false,,,
0x0004206a,18,7,0,0,1,0,0,0,0,0,,unreviewed,0.311100,0.466834,0.000000,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.164773,3993,false,,false,,,
0x0004207c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4870,false,,false,,,
0x0004208c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4871,false,,false,,,
0x0004209c,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,929,false,,false,,,
0x000420f6,48,0,0,0,3,3,0,0,2,0,,unreviewed,0.411198,0.000000,0.000000,0.000000,0.172736,0.167929,0.000000,0.260365,0.000000,1.000000,0.183972,3097,false,,false,,,
0x000421a6,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4872,false,,false,,,
0x000421b6,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4873,false,,false,,,
0x000421c6,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,930,false,,false,,,
0x000422bc,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4874,false,,false,,,
0x000422cc,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4875,false,,false,,,
0x000422dc,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,931,false,,false,,,
0x00042432,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2236,false,,false,,,
0x0004245c,42,1,1,0,6,0,3,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.242465,0.191109,0.000000,0.000000,0.000000,1.000000,0.205786,2237,false,,false,,,
0x00042486,222,2,4,0,13,10,3,0,3,0,,unreviewed,0.571305,0.246638,0.274345,0.000000,0.328833,0.157634,0.000000,0.328544,0.000000,1.000000,0.289599,185,false,,false,,,
0x000425ac,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5953,false,,false,,,
0x000425ae,114,1,0,0,9,3,6,0,0,0,,unreviewed,0.501335,0.155611,0.000000,0.000000,0.286908,0.210479,0.000000,0.000000,0.000000,1.000000,0.221226,1652,false,,false,,,
0x00042620,258,2,0,0,9,9,6,0,1,0,,unreviewed,0.587117,0.246638,0.000000,0.000000,0.286908,0.156538,0.000000,0.164272,0.000000,1.000000,0.249153,762,false,,false,,,
0x00042722,44,1,1,0,7,0,4,0,0,0,,unreviewed,0.402200,0.155611,0.118154,0.000000,0.259104,0.241020,0.000000,0.000000,0.000000,1.000000,0.214970,1877,false,,false,,,
0x0004274e,44,1,1,0,7,0,4,0,0,0,,unreviewed,0.402200,0.155611,0.118154,0.000000,0.259104,0.241020,0.000000,0.000000,0.000000,1.000000,0.214970,1878,false,,false,,,
0x0004277a,302,2,4,0,27,23,4,0,3,0,,unreviewed,0.603695,0.246638,0.274345,0.000000,0.415201,0.237195,0.000000,0.328544,0.000000,1.000000,0.317068,48,false,,false,,,
0x000429a0,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3900,false,,false,,,
0x000429a6,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3901,false,,false,,,
0x000429ac,180,2,3,0,9,9,3,0,3,0,,unreviewed,0.549257,0.246638,0.236308,0.000000,0.286908,0.178770,0.000000,0.328544,0.000000,1.000000,0.278493,277,false,,false,,,
0x00042a60,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5954,false,,false,,,
0x00042a62,24,1,0,0,7,0,7,0,0,0,,unreviewed,0.340097,0.155611,0.000000,0.000000,0.259104,0.708931,0.000000,0.000000,0.000000,1.000000,0.248125,792,false,,false,,,
0x00042a7a,128,1,0,0,13,13,3,0,1,0,,unreviewed,0.513473,0.155611,0.000000,0.000000,0.328833,0.326257,0.000000,0.164272,0.000000,1.000000,0.253030,675,false,,false,,,
0x00042afa,140,2,1,0,8,6,6,0,4,0,,unreviewed,0.522871,0.246638,0.118154,0.000000,0.273780,0.227798,0.000000,0.381428,0.000000,1.000000,0.269147,384,false,,false,,,
0x00042b86,50,1,2,0,7,0,3,0,0,0,,unreviewed,0.415425,0.155611,0.187270,0.000000,0.259104,0.161404,0.000000,0.000000,0.000000,1.000000,0.214708,1892,false,,false,,,
0x00042bb8,50,1,2,0,7,0,3,0,0,0,,unreviewed,0.415425,0.155611,0.187270,0.000000,0.259104,0.161404,0.000000,0.000000,0.000000,1.000000,0.214708,1893,false,,false,,,
0x00042bea,280,2,6,0,15,12,3,0,5,0,,unreviewed,0.595731,0.246638,0.331700,0.000000,0.345472,0.144554,0.000000,0.424637,0.000000,1.000000,0.306256,89,false,,false,,,
0x00042de2,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5955,false,,false,,,
0x00042de4,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5956,false,,false,,,
0x00042de6,532,2,4,0,18,15,3,0,0,0,,unreviewed,0.663369,0.246638,0.274345,0.000000,0.366885,0.092171,0.000000,0.000000,0.000000,1.000000,0.283929,228,false,,false,,,
0x00042ffa,18,7,0,0,1,0,0,0,0,0,,unreviewed,0.311100,0.466834,0.000000,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.164773,3994,false,,false,,,
0x0004300c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4876,false,,false,,,
0x0004301c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4877,false,,false,,,
0x0004302c,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,932,false,,false,,,
0x00043086,48,0,0,0,3,3,0,0,2,0,,unreviewed,0.411198,0.000000,0.000000,0.000000,0.172736,0.167929,0.000000,0.260365,0.000000,1.000000,0.183972,3098,false,,false,,,
0x00043136,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4878,false,,false,,,
0x00043146,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4879,false,,false,,,
0x00043156,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,933,false,,false,,,
0x0004324e,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4880,false,,false,,,
0x0004325e,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4881,false,,false,,,
0x0004326e,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,934,false,,false,,,
0x000433c4,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5957,false,,false,,,
0x000433c6,18,1,0,0,6,0,6,0,0,0,,unreviewed,0.311100,0.155611,0.000000,0.000000,0.242465,0.796874,0.000000,0.000000,0.000000,1.000000,0.251129,718,false,,false,,,
0x000433d8,60,2,0,0,2,2,0,0,4,0,,unreviewed,0.434342,0.246638,0.000000,0.000000,0.136890,0.090827,0.000000,0.381428,0.000000,1.000000,0.205795,2229,false,,false,,,
0x00043414,64,1,1,0,1,1,1,0,2,0,,unreviewed,0.441053,0.155611,0.118154,0.000000,0.086368,0.085237,0.000000,0.260365,0.000000,1.000000,0.194708,2641,false,,false,,,
0x00043454,40,1,2,0,3,3,1,0,0,0,,unreviewed,0.392365,0.155611,0.187270,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.210778,2056,false,,false,,,
0x0004347c,68,1,1,0,1,1,1,0,3,0,,unreviewed,0.447363,0.155611,0.118154,0.000000,0.086368,0.080295,0.000000,0.328544,0.000000,1.000000,0.199341,2459,false,,false,,,
0x000434c0,40,1,2,0,3,3,1,0,0,0,,unreviewed,0.392365,0.155611,0.187270,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.210778,2057,false,,false,,,
0x000434e8,50,1,0,0,4,2,2,0,1,0,,unreviewed,0.415425,0.155611,0.000000,0.000000,0.200540,0.213181,0.000000,0.164272,0.000000,1.000000,0.203851,2301,false,,false,,,
0x0004351a,30,2,3,0,1,1,0,0,0,0,,unreviewed,0.362825,0.246638,0.236308,0.000000,0.086368,0.090827,0.000000,0.000000,0.000000,1.000000,0.186594,2984,false,,false,,,
0x00043538,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4882,false,,false,,,
0x00043548,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4883,false,,false,,,
0x00043558,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,935,false,,false,,,
0x000435ea,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4884,false,,false,,,
0x000435fa,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4885,false,,false,,,
0x0004360a,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,936,false,,false,,,
0x0004369c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4886,false,,false,,,
0x000436ac,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4887,false,,false,,,
0x000436bc,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,937,false,,false,,,
0x00043716,110,0,0,0,6,6,0,0,4,0,,unreviewed,0.497594,0.000000,0.000000,0.000000,0.242465,0.147113,0.000000,0.381428,0.000000,1.000000,0.214051,1929,false,,false,,,
0x0004384c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4888,false,,false,,,
0x0004385c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4889,false,,false,,,
0x0004386c,90,2,4,0,3,3,0,0,3,0,,unreviewed,0.476604,0.246638,0.274345,0.000000,0.172736,0.090827,0.000000,0.328544,0.000000,1.000000,0.242682,938,false,,false,,,
0x000438c6,110,0,0,0,6,6,0,0,4,0,,unreviewed,0.497594,0.000000,0.000000,0.000000,0.242465,0.147113,0.000000,0.381428,0.000000,1.000000,0.214051,1930,false,,false,,,
0x000439fc,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4890,false,,false,,,
0x00043a0c,16,1,1,0,1,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.143351,4891,false,,false,,,
0x00043a1c,92,2,4,0,3,3,0,0,3,0,,unreviewed,0.478901,0.246638,0.274345,0.000000,0.172736,0.088884,0.000000,0.328544,0.000000,1.000000,0.242862,919,false,,false,,,
